customer_id,Age_Groups,gender,job_industry_category,state,owns_car,wealth_segment,Customer_Class
437,Age : 41 - 60,Male,Manufacturing,VIC,Yes,Affluent Customer,General
438,Age : 21 - 40,Male,Property,VIC,Yes,High Net Worth,Not Important
440,Age : 41 - 60,Female,Telecommunications,NSW,No,Mass Customer,Not Important
441,Age : 41 - 60,Female,IT,NSW,No,Mass Customer,General
442,Age : 0 - 20,Male,Financial Services,QLD,No,Mass Customer,Not Important
443,Age : 41 - 60,Female,Argiculture,QLD,Yes,High Net Worth,Not Important
444,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
445,Age : 21 - 40,Male,Financial Services,VIC,No,Mass Customer,Important
446,Age : 41 - 60,Female,IT,NSW,Yes,Affluent Customer,Not Important
447,Age : 0 - 20,Female,Argiculture,NSW,Yes,Mass Customer,Not Important
448,Age : 21 - 40,Female,IT,NSW,No,High Net Worth,Not Important
449,Age : 41 - 60,Female,Manufacturing,NSW,Yes,High Net Worth,Very Important
450,Age : 41 - 60,Female,Entertainment,NSW,Yes,Mass Customer,General
452,Age : 61 - 80,Female,Property,VIC,Yes,Mass Customer,Not Important
455,Age : 21 - 40,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
456,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Affluent Customer,Very Important
457,Age : 21 - 40,Female,Financial Services,NSW,Yes,High Net Worth,Important
458,Age : 41 - 60,Male,Manufacturing,VIC,Yes,Affluent Customer,General
459,Age : 21 - 40,Female,Manufacturing,QLD,Yes,Mass Customer,Important
460,Age : 21 - 40,Female,Manufacturing,VIC,Yes,Affluent Customer,General
461,Age : 21 - 40,Female,Health,NSW,Yes,Mass Customer,Very Important
462,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Affluent Customer,Very Important
463,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
465,Age : 41 - 60,Female,Financial Services,NSW,Yes,Affluent Customer,Very Important
466,Age : 21 - 40,Male,Manufacturing,NSW,Yes,Affluent Customer,Important
467,Age : 61 - 80,Male,Property,NSW,No,Affluent Customer,Not Important
468,Age : 41 - 60,Female,Property,VIC,Yes,High Net Worth,Not Important
469,Age : 21 - 40,Male,Financial Services,NSW,Yes,High Net Worth,Important
470,Age : 0 - 20,Male,Retail,NSW,No,Mass Customer,Not Important
471,Age : 61 - 80,Female,Financial Services,VIC,No,Affluent Customer,Not Important
472,Age : 21 - 40,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
473,Age : 41 - 60,Male,Health,VIC,Yes,Mass Customer,Important
474,Age : 21 - 40,Female,Entertainment,NSW,No,Affluent Customer,Not Important
475,Age : 21 - 40,Male,Manufacturing,VIC,No,Affluent Customer,General
477,Age : 41 - 60,Female,Financial Services,NSW,Yes,High Net Worth,Very Important
479,Age : 21 - 40,Female,IT,NSW,Yes,Mass Customer,General
481,Age : 21 - 40,Female,Argiculture,NSW,No,Mass Customer,Not Important
482,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
483,Age : 41 - 60,Male,Retail,VIC,No,Affluent Customer,Not Important
484,Age : 41 - 60,Male,Manufacturing,NSW,No,Mass Customer,Very Important
485,Age : 41 - 60,Female,Manufacturing,NSW,No,High Net Worth,Very Important
486,Age : 61 - 80,Female,Manufacturing,VIC,Yes,Affluent Customer,Not Important
487,Age : 41 - 60,Female,Health,VIC,No,Mass Customer,Important
488,Age : 21 - 40,Female,Property,VIC,Yes,Mass Customer,General
489,Age : 41 - 60,Female,Retail,VIC,Yes,Mass Customer,General
490,Age : 21 - 40,Female,Argiculture,VIC,No,Mass Customer,Not Important
491,Age : 41 - 60,Male,Property,VIC,Yes,Affluent Customer,Not Important
492,Age : 41 - 60,Male,Financial Services,VIC,No,Mass Customer,Important
493,Age : 41 - 60,Female,Manufacturing,QLD,Yes,Mass Customer,Important
494,Age : 41 - 60,Male,Manufacturing,NSW,No,Mass Customer,Very Important
495,Age : 61 - 80,Male,Financial Services,VIC,Yes,Mass Customer,Not Important
496,Age : 41 - 60,Female,Financial Services,NSW,Yes,Affluent Customer,Very Important
497,Age : 41 - 60,Female,Property,VIC,Yes,Mass Customer,General
498,Age : 41 - 60,Female,Manufacturing,NSW,Yes,High Net Worth,Very Important
499,Age : 41 - 60,Male,Financial Services,VIC,No,Affluent Customer,General
500,Age : 21 - 40,Male,Retail,VIC,Yes,Affluent Customer,Not Important
502,Age : 41 - 60,Female,Manufacturing,QLD,No,Mass Customer,Important
503,Age : 21 - 40,Male,Health,NSW,Yes,Affluent Customer,Important
504,Age : 21 - 40,Male,Manufacturing,VIC,Yes,High Net Worth,General
506,Age : 21 - 40,Female,Retail,VIC,No,Mass Customer,General
507,Age : 41 - 60,Female,Health,NSW,No,Mass Customer,Very Important
508,Age : 41 - 60,Female,Property,NSW,Yes,Mass Customer,Important
509,Age : 41 - 60,Male,Financial Services,QLD,Yes,Affluent Customer,General
511,Age : 21 - 40,Female,Health,NSW,No,High Net Worth,Important
512,Age : 61 - 80,Male,Financial Services,VIC,No,Mass Customer,Not Important
514,Age : 21 - 40,Male,Financial Services,VIC,Yes,Mass Customer,Important
515,Age : 21 - 40,Female,IT,NSW,No,High Net Worth,Not Important
516,Age : 61 - 80,Male,Financial Services,NSW,No,Mass Customer,General
517,Age : 21 - 40,Female,Property,NSW,Yes,Mass Customer,Important
518,Age : 21 - 40,Male,Retail,QLD,Yes,Mass Customer,General
520,Age : 41 - 60,Female,Financial Services,NSW,Yes,Affluent Customer,Very Important
521,Age : 41 - 60,Female,Health,NSW,No,High Net Worth,Important
523,Age : 41 - 60,Female,Financial Services,NSW,Yes,Affluent Customer,Very Important
524,Age : 41 - 60,Female,Retail,VIC,No,Mass Customer,General
525,Age : 21 - 40,Male,Manufacturing,VIC,Yes,Mass Customer,Important
527,Age : 21 - 40,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
528,Age : 41 - 60,Female,Health,NSW,No,Mass Customer,Very Important
529,Age : 21 - 40,Male,Retail,NSW,Yes,Affluent Customer,General
530,Age : 41 - 60,Male,Manufacturing,VIC,No,Mass Customer,Very Important
531,Age : 21 - 40,Female,Financial Services,NSW,No,High Net Worth,Important
532,Age : 41 - 60,Female,Financial Services,QLD,No,Affluent Customer,General
533,Age : 21 - 40,Male,Retail,NSW,No,Mass Customer,Important
536,Age : 61 - 80,Female,Manufacturing,NSW,No,Affluent Customer,Not Important
537,Age : 21 - 40,Female,Entertainment,NSW,No,High Net Worth,Not Important
538,Age : 61 - 80,Female,Manufacturing,QLD,Yes,Mass Customer,Not Important
539,Age : 41 - 60,Male,Health,VIC,No,High Net Worth,General
540,Age : 0 - 20,Female,Manufacturing,NSW,No,Mass Customer,Not Important
541,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Affluent Customer,Important
542,Age : 41 - 60,Female,Manufacturing,NSW,No,Mass Customer,Very Important
543,Age : 41 - 60,Male,Retail,NSW,Yes,Affluent Customer,General
544,Age : 21 - 40,Male,Manufacturing,NSW,Yes,High Net Worth,Important
545,Age : 41 - 60,Female,Health,NSW,Yes,Mass Customer,Very Important
546,Age : 21 - 40,Female,Health,NSW,Yes,Mass Customer,Very Important
547,Age : 21 - 40,Female,Health,NSW,No,Mass Customer,Very Important
549,Age : 21 - 40,Male,Retail,NSW,Yes,Mass Customer,Important
550,Age : 41 - 60,Female,Retail,VIC,No,Mass Customer,General
551,Age : 21 - 40,Female,Financial Services,VIC,No,High Net Worth,General
552,Age : 41 - 60,Male,Manufacturing,NSW,Yes,High Net Worth,Very Important
553,Age : 41 - 60,Female,Argiculture,NSW,Yes,Affluent Customer,Not Important
554,Age : 61 - 80,Female,Health,NSW,Yes,Mass Customer,General
555,Age : 41 - 60,Male,Property,VIC,No,Mass Customer,General
557,Age : 41 - 60,Female,Manufacturing,QLD,Yes,Affluent Customer,General
559,Age : 21 - 40,Female,Retail,NSW,Yes,High Net Worth,General
560,Age : 61 - 80,Female,Health,VIC,No,Affluent Customer,Not Important
563,Age : 41 - 60,Male,IT,QLD,Yes,Mass Customer,Not Important
564,Age : 21 - 40,Female,Retail,NSW,No,High Net Worth,General
565,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
566,Age : 41 - 60,Female,Financial Services,NSW,Yes,High Net Worth,Very Important
567,Age : 41 - 60,Male,Financial Services,NSW,No,Affluent Customer,Important
568,Age : 61 - 80,Male,Manufacturing,QLD,No,Mass Customer,Not Important
569,Age : 41 - 60,Male,IT,NSW,No,Mass Customer,General
570,Age : 41 - 60,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
571,Age : 61 - 80,Female,Entertainment,VIC,No,Mass Customer,Not Important
572,Age : 41 - 60,Male,Health,VIC,Yes,High Net Worth,General
574,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
575,Age : 61 - 80,Male,Financial Services,NSW,Yes,High Net Worth,Not Important
576,Age : 41 - 60,Male,Retail,NSW,Yes,Mass Customer,Important
577,Age : 61 - 80,Female,Property,VIC,Yes,Mass Customer,Not Important
579,Age : 41 - 60,Female,Health,NSW,No,Mass Customer,Very Important
580,Age : 41 - 60,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
581,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
583,Age : 21 - 40,Male,Health,NSW,No,Mass Customer,Very Important
584,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Affluent Customer,Important
585,Age : 41 - 60,Female,Health,QLD,Yes,Mass Customer,Important
586,Age : 21 - 40,Female,Manufacturing,NSW,No,Mass Customer,Very Important
587,Age : 41 - 60,Male,Health,VIC,Yes,Mass Customer,Important
588,Age : 41 - 60,Male,Entertainment,NSW,No,Mass Customer,General
589,Age : 21 - 40,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
590,Age : 21 - 40,Female,Health,NSW,Yes,Mass Customer,Very Important
591,Age : 41 - 60,Male,Entertainment,NSW,No,Affluent Customer,Not Important
592,Age : 21 - 40,Male,Manufacturing,QLD,No,Mass Customer,Important
595,Age : 41 - 60,Male,Financial Services,QLD,No,Mass Customer,Important
596,Age : 41 - 60,Female,Property,QLD,No,Affluent Customer,Not Important
597,Age : 61 - 80,Female,Manufacturing,VIC,No,Mass Customer,Not Important
598,Age : 41 - 60,Male,Financial Services,NSW,No,High Net Worth,Very Important
600,Age : 41 - 60,Male,Argiculture,NSW,Yes,Mass Customer,General
601,Age : 21 - 40,Male,Retail,NSW,Yes,High Net Worth,General
603,Age : 21 - 40,Female,Financial Services,QLD,No,Affluent Customer,General
604,Age : 21 - 40,Female,IT,NSW,No,Affluent Customer,Not Important
605,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
606,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
607,Age : 41 - 60,Female,Health,NSW,No,Mass Customer,Very Important
608,Age : 21 - 40,Female,Retail,QLD,Yes,High Net Worth,Not Important
609,Age : 0 - 20,Female,Health,NSW,No,Mass Customer,Not Important
610,Age : 61 - 80,Male,Financial Services,NSW,Yes,Mass Customer,General
611,Age : 21 - 40,Male,Manufacturing,QLD,Yes,Mass Customer,Important
612,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
613,Age : 21 - 40,Female,Property,NSW,No,High Net Worth,General
614,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
615,Age : 61 - 80,Female,Property,QLD,No,Mass Customer,Not Important
616,Age : 21 - 40,Female,Health,NSW,No,High Net Worth,Important
617,Age : 41 - 60,Female,Property,QLD,No,Mass Customer,General
618,Age : 41 - 60,Male,Manufacturing,VIC,Yes,Affluent Customer,General
619,Age : 41 - 60,Male,Property,NSW,No,Mass Customer,Important
620,Age : 41 - 60,Female,Financial Services,QLD,Yes,Mass Customer,Important
622,Age : 41 - 60,Male,Financial Services,QLD,No,Mass Customer,Important
623,Age : 21 - 40,Male,Property,QLD,No,High Net Worth,Not Important
624,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
625,Age : 41 - 60,Female,Entertainment,QLD,Yes,High Net Worth,Not Important
626,Age : 21 - 40,Male,Manufacturing,QLD,No,Mass Customer,Important
628,Age : 21 - 40,Female,Financial Services,QLD,No,Mass Customer,Important
629,Age : 41 - 60,Male,Manufacturing,QLD,No,High Net Worth,General
630,Age : 21 - 40,Male,Property,NSW,Yes,Affluent Customer,General
631,Age : 41 - 60,Female,Health,VIC,No,Affluent Customer,General
632,Age : 21 - 40,Male,Health,VIC,No,Mass Customer,Important
634,Age : 41 - 60,Female,Manufacturing,NSW,No,Mass Customer,Very Important
637,Age : 41 - 60,Female,Health,NSW,No,High Net Worth,Important
638,Age : 41 - 60,Male,Manufacturing,VIC,No,High Net Worth,General
639,Age : 41 - 60,Male,Manufacturing,NSW,No,Mass Customer,Very Important
640,Age : 41 - 60,Male,Entertainment,NSW,Yes,High Net Worth,Not Important
641,Age : 41 - 60,Male,Manufacturing,VIC,No,Affluent Customer,General
642,Age : 41 - 60,Male,Property,QLD,No,Mass Customer,General
643,Age : 21 - 40,Female,Entertainment,VIC,Yes,Mass Customer,Not Important
644,Age : 0 - 20,Male,Health,NSW,No,Affluent Customer,Not Important
646,Age : 41 - 60,Female,Manufacturing,VIC,No,Affluent Customer,General
647,Age : 61 - 80,Male,Retail,VIC,Yes,Mass Customer,Not Important
648,Age : 41 - 60,Male,Financial Services,QLD,Yes,Mass Customer,Important
649,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
650,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
651,Age : 41 - 60,Female,Health,NSW,No,Affluent Customer,Important
652,Age : 21 - 40,Female,Financial Services,VIC,Yes,High Net Worth,General
653,Age : 41 - 60,Male,Financial Services,NSW,Yes,Affluent Customer,Very Important
654,Age : 21 - 40,Female,Manufacturing,NSW,No,Affluent Customer,Important
655,Age : 41 - 60,Male,Manufacturing,VIC,Yes,Affluent Customer,General
656,Age : 41 - 60,Female,Manufacturing,VIC,Yes,High Net Worth,Important
657,Age : 21 - 40,Male,Manufacturing,QLD,No,Affluent Customer,General
658,Age : 61 - 80,Male,Manufacturing,VIC,Yes,Affluent Customer,Not Important
659,Age : 21 - 40,Female,Financial Services,NSW,Yes,Affluent Customer,Important
660,Age : 21 - 40,Female,Manufacturing,NSW,No,High Net Worth,Important
661,Age : 21 - 40,Female,IT,NSW,No,High Net Worth,Not Important
662,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Mass Customer,Very Important
663,Age : 21 - 40,Male,Property,NSW,Yes,Affluent Customer,General
664,Age : 21 - 40,Male,Health,QLD,No,High Net Worth,Not Important
666,Age : 21 - 40,Female,Health,VIC,Yes,High Net Worth,General
667,Age : 21 - 40,Female,Manufacturing,NSW,Yes,High Net Worth,Important
668,Age : 41 - 60,Female,Health,NSW,No,Mass Customer,Very Important
670,Age : 21 - 40,Female,Retail,QLD,No,Affluent Customer,Not Important
671,Age : 21 - 40,Male,Argiculture,NSW,No,Mass Customer,Not Important
672,Age : 41 - 60,Male,Retail,NSW,No,High Net Worth,General
673,Age : 41 - 60,Male,Health,NSW,Yes,Mass Customer,Very Important
675,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
677,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
678,Age : 21 - 40,Female,IT,QLD,No,High Net Worth,Not Important
679,Age : 41 - 60,Female,Health,NSW,No,Mass Customer,Very Important
681,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
682,Age : 41 - 60,Male,Health,NSW,Yes,Affluent Customer,Important
683,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
684,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
686,Age : 61 - 80,Female,Argiculture,NSW,Yes,High Net Worth,Not Important
687,Age : 61 - 80,Male,Retail,NSW,Yes,High Net Worth,Not Important
688,Age : 41 - 60,Male,Health,VIC,No,High Net Worth,General
689,Age : 41 - 60,Male,Entertainment,VIC,Yes,High Net Worth,Not Important
691,Age : 61 - 80,Male,Financial Services,NSW,Yes,Affluent Customer,Not Important
692,Age : 21 - 40,Male,Property,NSW,No,Mass Customer,General
693,Age : 41 - 60,Female,Financial Services,QLD,Yes,Affluent Customer,General
694,Age : 41 - 60,Female,Health,NSW,No,Mass Customer,Very Important
695,Age : 41 - 60,Male,Health,NSW,No,High Net Worth,Important
697,Age : 21 - 40,Male,Entertainment,QLD,No,Mass Customer,Not Important
698,Age : 21 - 40,Female,Manufacturing,VIC,Yes,High Net Worth,General
699,Age : 41 - 60,Female,IT,NSW,Yes,Affluent Customer,Not Important
700,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
701,Age : 61 - 80,Male,Health,QLD,Yes,Mass Customer,Not Important
703,Age : 41 - 60,Female,Property,NSW,No,Mass Customer,Important
704,Age : 21 - 40,Female,Health,NSW,No,Mass Customer,Very Important
705,Age : 41 - 60,Male,Retail,NSW,No,High Net Worth,General
706,Age : 21 - 40,Male,Financial Services,VIC,Yes,High Net Worth,General
708,Age : 21 - 40,Female,IT,VIC,Yes,Mass Customer,Not Important
709,Age : 21 - 40,Female,Financial Services,VIC,Yes,Mass Customer,Important
710,Age : 41 - 60,Male,Retail,NSW,Yes,High Net Worth,General
712,Age : 41 - 60,Female,IT,NSW,No,Mass Customer,General
714,Age : 41 - 60,Male,Manufacturing,NSW,Yes,High Net Worth,Very Important
716,Age : 21 - 40,Female,Health,NSW,No,Mass Customer,Very Important
717,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
718,Age : 41 - 60,Female,Manufacturing,QLD,Yes,Mass Customer,Important
719,Age : 61 - 80,Male,Retail,QLD,No,Mass Customer,Not Important
720,Age : 81 - 100,Male,Retail,NSW,No,Affluent Customer,Not Important
722,Age : 61 - 80,Male,IT,NSW,No,Mass Customer,Not Important
723,Age : 41 - 60,Female,Health,NSW,Yes,Mass Customer,Very Important
724,Age : 41 - 60,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
725,Age : 41 - 60,Male,Health,QLD,Yes,High Net Worth,General
726,Age : 41 - 60,Female,Health,NSW,Yes,Mass Customer,Very Important
727,Age : 41 - 60,Male,Manufacturing,VIC,No,Mass Customer,Very Important
728,Age : 61 - 80,Male,Financial Services,VIC,Yes,Mass Customer,Not Important
729,Age : 41 - 60,Female,Health,VIC,No,Affluent Customer,General
732,Age : 41 - 60,Female,Financial Services,NSW,No,Mass Customer,Very Important
733,Age : 41 - 60,Male,Manufacturing,NSW,No,Mass Customer,Very Important
734,Age : 21 - 40,Male,Retail,NSW,No,Affluent Customer,General
735,Age : 41 - 60,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
738,Age : 21 - 40,Female,Argiculture,QLD,Yes,Mass Customer,Not Important
739,Age : 41 - 60,Male,Manufacturing,VIC,No,Mass Customer,Very Important
740,Age : 21 - 40,Male,Financial Services,QLD,No,Affluent Customer,General
742,Age : 41 - 60,Male,Manufacturing,NSW,No,Mass Customer,Very Important
743,Age : 21 - 40,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
744,Age : 41 - 60,Male,Manufacturing,VIC,Yes,Affluent Customer,General
745,Age : 41 - 60,Female,Manufacturing,QLD,Yes,Mass Customer,Important
748,Age : 21 - 40,Female,Financial Services,NSW,No,High Net Worth,Important
749,Age : 41 - 60,Male,Argiculture,VIC,No,Mass Customer,Not Important
750,Age : 21 - 40,Male,Retail,NSW,Yes,Affluent Customer,General
751,Age : 0 - 20,Female,Financial Services,NSW,No,Affluent Customer,Not Important
752,Age : 41 - 60,Male,Financial Services,QLD,No,High Net Worth,General
753,Age : 41 - 60,Female,Health,NSW,Yes,Affluent Customer,Important
754,Age : 41 - 60,Female,Financial Services,VIC,No,Mass Customer,Very Important
755,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
756,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Mass Customer,Very Important
757,Age : 41 - 60,Male,Financial Services,QLD,No,Mass Customer,Important
758,Age : 41 - 60,Female,Manufacturing,NSW,Yes,High Net Worth,Very Important
759,Age : 41 - 60,Male,Health,NSW,No,High Net Worth,Important
761,Age : 41 - 60,Male,Health,NSW,Yes,Affluent Customer,Important
763,Age : 21 - 40,Female,Manufacturing,NSW,No,Affluent Customer,Important
764,Age : 41 - 60,Male,Financial Services,QLD,Yes,Mass Customer,Important
765,Age : 21 - 40,Female,Retail,VIC,No,Affluent Customer,Not Important
